TEMP.DragonOK,"TEMP.DragonOK is a cyber espionage actor with a nexus to China. This group has been reportedly active since at least 2013, suggesting a well-resourced intrusion team that is capable of carrying out campaigns beyond the scope of current activity. TEMP.DragonOK's activities represent a threat to strategic and industrial interests in the Asia-Pacific region."
TEMP.Hermit,"TEMP.Hermit is a cluster of North Korean cyber activity that has been active since at least 2013. The group has significant malware overlaps with other North Korean operators and is believed to share resources such as code and complete malware tools with other distinct actors. While observed TEMP.Hermit activity primarily targets entities in South Korea, it has also targeted other organizations worldwide. TEMP.Hermit's operations closely mirror Pyongyang's immediate geopolitical aims, including prolific espionage campaigns against government offices and defense companies, retaliatory destructive attacks against perceived enemies of the North Korean state, and financially-motivated campaigns against cryptocurrency-related businesses."
TEMP.Hex,"TEMP.Hex is a China-nexus cyber espionage actor that uses POISONIVY malware and a distinct mutex structure to primarily target political, defense and commercial interests in the nations bordering China and the US. TEMP.Hex campaigns are likely carried out to collect information in support of national security and economic interests that align with Chinese sponsors. Further, TEMP.Hex operations demonstrate a threat to government and commercial entities in countries bordering China, including Mongolia and other nations in the Asia Pacific region. "
TEMP.Isotope,"TEMP.Isotope is a cluster of cyber espionage activity that has been active since at least 2015. It relies on strategic web compromises (e.g. watering holes) and spear-phishing campaigns, with a consistent emphasis on abuse of Server Message Block (SMB) callouts to enable credential harvesting and data theft. The group's targeting is focused on critical infrastructure, particularly the energy sector, industrial control systems (ICS), and operational technology (OT). While activity we attribute to TEMP.Isotope has been described by the U.S. and British Governments as the work of Russian state cyber actors, we have not been able to independently validate these claims based on our information. TEMP.Isotope aligns with elements of activity reported as Dragonfly 2.0, DYMALLOY, Berserk Bear, and Energetic Bear by various researchers in the security community."
TEMP.Jafar,"TEMP.Jafar is an Iran nexus cyber espionage actor that typically targets the energy, defense, government, and academic sectors. Further, TEMP.Jafar intrusion operations are carried out via the exploitation of web-based vulnerabilities. The actors employ a suite of well-known, third-party tools and custom malware to directly penetrate the websites of victims or to create watering hole exploit sites. Iranian contact information was used for domain registration. Portions of the infrastructure were previously registered in Tehran. Persian names were also used to register the domains, including the name of Jafar Panahi, an Iranian dissident currently awaiting trial on propaganda charges. Versions of the Persian alias Bahman Mohebbi were also used."
TEMP.Katar,"TEMP.Katar is an Indian cyber espionage operation observed targeting government, military, and non-profit entities primarily in China and Pakistan, though targeting has extended to Germany, South Korea, the United States of America, Argentina, Sri Lanka, Norway, Belgium, Spain, Tanzania, Bangladesh, Ecuador, Brazil, and Australia. The group has used open-source malware such as QUASARRAT and DARKCOMET in their operations, alongside custom malware such as BREAKDANCE to support intelligence operations against affected victims."
TEMP.Lice,"TEMP.Lice is an Iran nexus cyber espionage actor that is highlighted by its use of Apanta malware. It has targeted Israel as well as entities with interests in Middle Eastern affairs, including the U.S. Government and entities in the European and Middle East region and dissidents. Apanta malware has been bundled into a PowerPoint slideshow that attempts to drop and execute the payload upon playing the slideshow. File names and lure themes ranged from blank slides to those referencing an Iranian media outlet, a UK political party, sexual content, images of violence, cartoon images of Iraq, and photographs."
TEMP.MixMaster,"TEMP.MixMaster is a set of financially motivated activity that involves the"
TEMP.Omega,"TEMP.Omega is a cluster of cyber espionage activity that we believe bears an Iran nexus. These actors have targeted Israeli and Gulf government and defense organizations using spear-phishing campaigns. To date, TEMP.Omega has only been observed using the Trojan dubbed IPCommander."
TEMP.Overboard,"TEMP.Overboard is a Chinese cyber espionage operation most likely based in Wuhan and best known for spear-phishing campaigns delivering TSCOOKIE and closely related malware payloads. The group typically leverages weaponized documents in spear-phishing emails that are tailored to targets of interest via social engineering tactics. Historic and recent activity demonstrates that the group remains a consistent threat to government-related functions and industries including telecoms and technology companies, especially in East Asia."
TEMP.Scimitar,"TEMP.Scimitar is a cyber espionage actor that leverages Middle East content to target U.S. defense industrial base (DIB) interests. Further, the group is believed to have targeted government, academic, and energy sector entities in Israel, Palestine, Egypt, Jordan, Saudi Arabia, and the United Arab Emirates. TEMP.Scimitar has leveraged an assortment of political- and adult-oriented lure content to entice victims into opening infected e-mails, and attachments suggest a specific interest in the Israeli-Palestinian conflict. We believe TEMP.Scimitar presents a cyber espionage threat to Israeli interests and other entities with strong ties to the nation."
TEMP.Shadow,"TEMP.Shadow is a threat group that has been active since at least October 2018, and we assess with high confidence it is financially motivated. The group leverages spear-phishing emails and malicious macro documents to distribute EMPIRE malware; its campaigns have primarily targeted financial institutions. Some techniques used in the group's macro documents have varied over time suggesting that the group may be continuing to test and develop new tactics, techniques, and procedures (TTPs)."
TEMP.Splinter,"TEMP.Splinter is a set of financially motivated activity that primarily involves the use of compromised email addresses to deliver both commodity remote access Trojans (RATs) and backdoor malware typically observed in targeted intrusions, such as SQUIDGATE and COOLPANTS. Campaigns that we attribute to TEMP.Splinter have employed evolving techniques to deliver payloads to a broad set of organizations located in North America, South America, Europe, Africa, and Asia, with the notable exception of Russia and other Commonwealth of Independent States (CIS) nations."
TEMP.Tick,"TEMP.Tick is a cyber espionage team that has targeted public and private interests in the Asia-Pacific region, particularly South Korea and Japan, since at least 2009. The group has a primary focus on industries within the Asia-Pacific region that make significant investments into research and development, offering the opportunity for theft of sensitive intellectual property. Coupled with its apparent interest in Chinese dissident organizations, TEMP.Tick is highly capable of carrying out a dynamic mission and typically monitors the Asia-Pacific landscape to successfully compromise relevant victims within their mission set."
TEMP.Toucan,"TEMP.Toucan is a prolific set of operators we have observed since at least October 2012, targeting interests mostly in Southeast Asia. However, we have also seen several campaigns that have targeted organizations in the United States and Europe. TEMP.Toucan activities appear to be driven by information needs, as they relate to regional economic and geopolitical concerns, especially during times of geopolitical change in countries that could have an effect on the Chinese political and economic landscape. One clear example of this was the compromise of Myanmar's Union Election Commission (UEC) website to host FIREBRICK malware, occurring shortly before Myanmar's November general elections in 2015."
TEMP.Traveler,"Temp.Traveler is an intrusion set that primarily targets the hospitality sector globally and entities in U.S.-based education and local government sectors. TEMP.Traveler campaigns have consistently targeted entities in these three industries, used similar social engineering tactics, reused the same infrastructure, and relied on a customized configuration of the NetWire remote access Trojan (RAT). The ultimate motivations behind TEMP.Traveler activity are unclear. We have some indication that the group is financially motivated, but it also may have political or other motivations. TEMP.Traveler campaigns have been active since October 2014 and continued through at least March 2017. We have not yet identified any confirmed TEMP.Traveler activity later in 2017, likely due to the group shifting to unidentified tactics or temporarily pausing operations."
TEMP.Trident,"TEMP.Trident is a suspected China-nexus cyber espionage actor, primarily known for its use of ICEFOG malware, which has targeted the banking and government sectors since at least January 2018. The 2018 campaign used malicious RTF documents to exploit two vulnerabilities (CVE-2017-11882 and CVE-2012-0158) to compromise network systems with signature ICEFOG malware. The documents were likely delivered via targeted e-mail attachments to intended victims in Russia, Turkey, and Central and Southeast Asia, based on malware distribution data. There is some indication the campaign may also extend to Uzbekistan given associated callback infrastructure."
TEMP.TruthTeller,"TEMP.TruthTeller (aka Silence) is a financially motivated threat group that has been active since at least mid-2016.The group has primarily targeted financial institutions in Russia and other Commonwealth of Independent States (CIS) countries, though organizations in various other countries have also been impacted, indicating a likely expansion in geographic targeting over time. TEMP.TruthTeller leverages spear-phishing emails that mimic legitimate financial institutions and contain malicious attachments that deliver TRUEBOT malware."
TEMP.Vermin,"TEMP.Vermin espionage operations consistently target Ukrainian government and military entities. Infrastructure and lure content suggest the group is linked to the Luhansk People"
TEMP.Zagros,"TEMP.Zagros (aka MuddyWater) is characterized by the use of POWERSTATS, SMUGPIGEON, and MORIAGENT malware typically distributed in conjunction with malicious emails. Active since at least May 2017, TEMP.Zagros targeting is prolific and widespread, having affected multiple industries throughout the Middle East and Central and South Asia, including government, defense, telecommunications, energy, and finance. Targeting patterns and related lures demonstrate a strong focus on targets with a geopolitical nexus and the telecommunications sector in Saudi Arabia, Pakistan, and Turkey. This targeting causes us to assess with moderate confidence that this activity has a nexus to Iran."
TEMP.Zombie,"TEMP.Zombie is believed to be a China-based actor group which has previously the US government and defense industrial base, although campaigns also include probable financially-motivated activity. Lures typically leverage explicitly adult content."
Termite Team,"Termite Team is a Chinese cyber espionage group that has persistently and successfully targeted multiple Japanese organizations since at least 2013. Observed targeted includes government and industry, including aerospace and defense, academia, energy, financials, and transportation."
Ajax Team,"The Ajax Security Team is a hacking group believed to be operating from Iran. Members of this group have accounts on popular Iranian hacker forums such as ashiyane[.]org and shabgard[.]org, and they have engaged in website defacements under the group name AjaxTM since 2010. By 2014, the Ajax Security Team had transitioned from performing defacements and targeted distributed denial-of-service (DDoS) to malware-based espionage, using a methodology consistent with other advanced persistent threat actors in this region. Ajax Security Team uses malware tools that do not appear to be publicly available and leverage varied social engineering tactics and phishing emails. We have observed the Ajax Security Team conducting multiple cyber espionage operations against companies in the defense industrial base (DIB) within the Unites States, as well as targeting local Iranian users of anti-censorship technologies that bypass Iran's Internet filtering system."
Tonto Team,"Tonto Team is a China-nexus cyber espionage actor which is tied to the Shenyang Military Region (MR) Technical Reconnaissance Bureau (TRB) Units. Based on geo-location, historic conflicts, and known language training, the Shenyang TRBs are likely regionally focused on Russia, North/South Korea, and Japan. This actor commonly targets the USG, DIB, and the international industrial, government, and defense targets to include Russia, Japan, and South Korea. Our analysis suggests Shenyang Military Region TRBs engage in signals intercept, computer network operations, and likely cyber espionage activity. Notably, recent TEMP.Tick activity exhibits significant overlaps with Tonto Team operations, especially historical campaigns."
Turla Team,"Turla Team is a Russia-based cyber espionage actor that has been active since at least 2006. Turla Team has targeted diplomatic, government, and defense entities across Europe, Central Asia, the Middle East, and the United States since at least 2006. Turla Team compromises victims using advanced and highly targeted methods, including spearphishing, selective watering holes, and potentially human-enabled operations using infected thumb drives. They have also targeted private sector companies in the targeted regions, including pharmaceutical and manufacturing firms and research and educational organizations. Since it was first detected, Turla Team's targeting has shown a significant interest in governments whose sensitive information would help inform Russia"
UNC1003,"UNC1003 is a cluster of threat activity that has used BEACON and BACKSTAMP to target the telecommunications and professional services sectors in France and the Philippines. We believe the group may also have targeted the private sector spanning multiple industries in United Kingdom, the United States, and South Africa and has been active since at least 2017."
UNC1014,"UNC1014 is a threat cluster active since at least 2017 that has used diversified delivery tactics and zero-day exploits to target international financial institutions with highly tailored phishing campaigns. UNC1014 campaigns have delivered NetWire packaged with Powercat, the MacOS version of NetWire, and/or the Mokes trojan. UNC1014 has monetized intrusions via the theft of cryptocurrency."
UNC1029,"UNC1029 is a financially motivated threat cluster that has obtained access to victim networks via stolen or brute-forced credentials in order to deploy SAMAS ransomware. Post-exploitation activity attributed to UNC1029 has involved the use of commonly available attack tools and utilities such as Metasploit, PowerSploit, Mimikatz, and PsExec."
UNC1033,"UNC1033 is a cluster of suspected Iran-nexus activity that has targeted entities in the academic and research communities, as well as the public and private sector. The cluster's activity spans the globe with most targeted universities located in the United States, Australia, Canada, and the UK. Other entities located throughout Europe, Asia, and the Middle East were also affected. We believe UNC1033 is linked to the March 2018 U.S. Government indictments and sanctions against nine Iranians and the Mabna Institute for the cyber-enabled theft of intellectual property from universities, private sector companies, government departments, and NGOs around the globe."
UNC1069,"UNC1069 is a suspected North Korean financial crime group, which may be related to APT38 with low confidence. UNC1069 has targeted a variety of financial services firms and cryptocurrency exchanges. UNC1069 commonly uses spear-phishing that leads to a LONEJOGGER shortcut file, which can lead to UNC1069's non-public implants such as LONERUNNER, WHITEHAUL, or POWERHOUSE. UNC1069 has been active since at least 2018."
UNC1078,"UNC1078 is a threat cluster that has distributed malicious documents crafted to download multi-stage PowerShell scripts ultimately leading to the execution of BEACON or REDZONE. Scripts and secondary payloads distributed by these malicious documents have been hosted on either Github or spoofed infrastructure. Based on targeting similarities to other Chinese groups, we suspect the activity is being conducted by suspected Chinese operators."
UNC1130,"UNC1130 is a North Korea-nexus cluster of threat activity characterized by its targeting of U.S. and South Korean organizations for the purpose of collecting geopolitical intelligence via spoofed emails and timely social engineering content to distribute LATEOP via spear-phishing. A subset of activity has also been observed collecting PII and financial information, possibly for more direct financial gain, fraud, and identity theft operations."
UNC1147,"UNC1147 is a financially motivated threat cluster that has primarily distributed malicious emails laden with instances of the SHAKEDOWN LNK dropper to launch SLOAD and ultimately RAMNIT malware. In some cases, UNC1147 has exfiltrated data from victim organizations and has subsequently demanded an extortion payment via email to avoid data disclosure."
UNC1149,"UNC1149 is a suspected Iranian cyber espionage group which has conducted strategic web compromises to distribute SOREGUT malware to private Middle Eastern entities and governments in the region. The group has also used RANSACK malware to target public entities in Saudi Arabia. UNC1149 has been active since at least late 2017."
UNC1151,"UNC1151 is a suspected Belarussian cyber espionage group. UNC1151 has targeted a wide variety of governmental and private sector entities, with a focus in Ukraine, Lithuania, Latvia, Poland, and Germany. The targeting also includes Belarusian dissidents, media entities, and journalists. UNC1151 uses credential harvesting domains attempting to spoof legitimate webmail providers, generic login pages, and the legitimate websites of their targets. UNC1151 has used a proprietary suite of malware, including HIDDENVALUE, and HALFSHELL, and has infrequently been observed using open source or publicly available tools. UNC1151 has been active since at least 2016."
UNC1172,"UNC1172 is a suspected Chinese cyber espionage group characterize by spear-phishing campaigns targeting the Tibetan Government and the Tibetan diaspora in Europe. The group has also targeted international broadcast corporations and used FIRESHADOW in its operations. We believe the group has been active since at least 2018."
UNC1189,"UNC1189 is a cluster of activity focused on public sector entities in Saudi Arabia, the United Arab Emirates, and possibly the Palestinian Territories. The group primarily relies on publicly available tools, including EMPIRE, EMPYRE, and KOADIC, and has used URL shortening services alongside Arabic-language social engineering content to deliver PIECEMEAL. UNC1189 has targeted entities in the government, hospitality, media, telecommunications, and transportations sectors since late 2017."
UNC118,"UNC118 is a suspected Iranian cyber espionage group that has multiple state government agencies in the United States as well as entities in the oil and gas, insurance, and technology sectors. We first observed UNC118 using ASPXSHELLSV and INSOMNIA webshells in 2012 and have not observed operations by the group since late 2013."
UNC1206,"UNC1206 is a cluster of activity focused on corporations in the manufacturing, technology, and defense industries. The group has used LOCKDLOAD to target entities in the United States and Sweden."
UNC1236,"UNC1236 is a financially motivated threat cluster that has distributed malicious emails with macro-laden document attachments crafted to distribute BEACON. Email themes and domains attributed to UNC1236 have commonly spoofed financial organizations. Monetization and post-exploitation activity attributed to UNC1236 have not been observed."
UNC124,"UNC124 is a suspected Chinese espionage operation which has relied largely on shared tools such as SOGU and CHINACHOP to target organizations in the EU, the US, UK, and South Asia. Targeted industries include manufacturing, telecoms, and legal and professional services."
UNC125,"UNC125 is a suspected Chinese cyber espionage group that has targeted private entities across a number of industries in Japan and the United States. We have observed UNC125 compromise victims using SQL injections and web shells such as CHINACHOP and ASPXSPY, though it has also used a variety of custom and shared tools in its operations. UNC125 was first active in 2013 and has been observed most recently in 2016."
UNC1272,"UNC1272 is a suspected Chinese cyber espionage group focused on internal stability monitoring and surveillance campaigns in China's periphery. The group has used EGGROLL and FRYCOOK malware alongside BEACON to target the media and entertainment sector in Japan and Hong Kong since at least late 2018. We believe UNC1272 may also have targeted a U.S.-based non-governmental organization and protestors in Hong Kong with EGGROLL malware in late 2018 and 2019."
UNC1316,"UNC1316 is financially motivated and targets organizations in North America and Europe through customer service channels such as ticketing systems, online contact forms, and customer support email addresses to deliver BULLZLINK malware. Initial phishing messages sent by UNC1316 include benign messages regarding errant credit card charges and are designed to build rapport with victims prior to sending follow-up emails containing malicious links. UNC1316 has consistently delivered malware offered by badbullzvenom, including BULLZLINK, SQUIDSLEEP, SQUIDGATE, and SQUIDSTEAL."
UNC1344,"UNC1344 conducts credential harvesting operations in support of China's national strategic objectives, including targeting human rights groups. It is possible that the group may serve as an access team, enabling follow-on operations conducted by other groups or Chinese APT given its sole focus on credential phishing. UNC1344 has been active since at least 2013, illicitly gathering user credentials from a broad spectrum of public and private organizations within the commerce, defense, education, energy, legal services, media, and think-tank sectors via targeted spear-phishing emails."
UNC1379,"UNC1379 is a financially motivated threat cluster that has used GLOBEIMPOSTER ransomware. UNC1379 has leveraged valid VPN account credentials to gain initial access to organizations and has collected credentials using brute-force attacks, credential dumping, keylogging, and password recovery software. To maintain access and move laterally, UNC1379 actors have used multiple tools and techniques including Remote Desktop Protocol, QUASARRAT, and Windows administrative shares."
UNC147,"UNC147 is a suspected Chinese cyber espionage group focused on targeting government entities and corporations in the telecommunications, construction and engineering, technology, manufacturing, and defense sectors in East Asia. The use of exploit documents with Russian-language social engineering lures referencing upcoming conferences suggest the group may also have targeted the scientific research community and the defense industrial base in Russia. UNC147 has used publicly available and shared tools such as Poison Ivy and SOGU in their operations, which we believe date back to at least November 2011."
UNC1482,"UNC1482 is a suspected Chinese cyber espionage group which relies on a combination of shared and custom tools to target likely economic policy makers and organizations in Greece and the Latin America and Caribbean region. Both regions are strategically relevant to the maritime route of China's Belt and Road Initiative. The group has also targeted government and healthcare organizations in the United States and Europe and has been active since at least 2018."
UNC1530,"UNC1530 is an Iran-nexus cyber espionage group that has deployed various custom backdoors such as GREASYPIZZA, SADPIZZA, STALEPIZZA, SUPERSPEED, and SHARKPIZZA in operations suspected of targeting the government, information technology, and energy sectors. The group has used malicious macro documents and job-themed lure content to socially engineer targets in the Middle East and North Africa. We suspect UNC1530 has been active since at least 2018."
UNC1543,"UNC1543 is a financially motivated cluster of activity that distributes FAKEUPDATES, a multi-stage JavaScript dropper that typically masquerades as a browser update. In at least some cases, UNC1543 appears to partner with clients or affiliates who use access obtained by the group to deploy additional malware. In 2020, we observed UNC1543 FAKEUPDATES campaigns that led to BEACON, DONUT, GLASSBULL, and/or NETSUPPORT, while their 2019 FAKEUPDATES campaigns led to malware such as Dridex, EMPIRE, KOADIC, BitPaymer, DoppelPaymer, and PoshC2."
UNC1549,"UNC1549 is a suspected Iranian cluster of cyber espionage activity that has targeted telecommunications and utilities entities in the United Kingdom and Saudi Arabia. The group has used job and recruitment-themed lures alongside Mimikatz, ProcDump, C# webshells such as TUNNA and TANKSHELL, CABINAGENT, TALENTTRAP, JuicyPotato, and RAR to archive data for exfiltration. We suspect the group has been active since at least early 2019."
UNC1585,"UNC1585 is one of the financially motivated threat groups associated with the operators of the Trickbot botnet and has primarily impacted organizations in the United States. This group uses tools associated with the Trickbot operators' malware ecosystem, including TrickBot and ANCHOR.DNS, and has also employed a number of different post-exploitation frameworks such as Cobalt Strike, Metasploit, and Empire. This actor has obtained access to victim organizations via malware-laden phishing emails and prior malware infections. The final objective of this threat group has not been directly observed."
UNC1685,"UNC1685 is a financially motivated threat cluster that monetizes their intrusions via the deployment of various ransomware families including PROLOCK and DOPPELPAYMER. There is also some evidence that suggests UNC1685 may use point-of-sale (POS) malware. Intrusions attributed to UNC1685 have used QAKBOT distributed via phishing emails to gain initial access to organizations. UNC1685 has employed various tools and utilities to enable post-exploitation activity including Bloodhound, Procdump, BEACON, and Mimikatz."
UNC1695,"UNC1695 is a financially motivated threat group that monetizes their intrusions via hybrid extortion; they pressure victims to pay a ransom demand by deploying Doppelpaymer ransomware and threatening to publish stolen victim data. Mandiant has observed a variety of initial infection vectors in UNC1695 intrusions, including phishing emails, strategic web compromise, and suspected server exploitation. In at least some cases, UNC1695 may have acquired access to the victim environment from a separate threat actor. The threat group has used offensive security tools"
UNC1714,"UNC1714 is a financially motivated threat cluster that has leveraged access to internet-facing systems to deploy BLINKBROKE ransomware. UNC1714 has also employed a number of common utilities to enable network reconnaissance and lateral movement, including PSInfo, ProcessHacker, PSExec, and Advanced IP Scanner."
UNC1732,"UNC1732 is a financially-motivated threat cluster that has used malicious emails to distribute a variety of point-of-sale (POS) malware including RAMPAGEPOS and GLITCHPOS. UNC1732 email campaigns have used reservation and payment themes to distribute ISO image files that drop and execute WARZONE. In some cases, these WARZONE payloads have resulted in the distribution of RAMPAGEPOS."
UNC1733,"UNC1733 is a financially-motivated threat cluster that has used the FAKIRNOTE launcher to execute Cobalt Strike BEACON payloads. UNC1733 has monetized intrusions via the deployment of ransomware in-memory across impacted environments. Other activity attributed to UNC1733 has involved the use of the FOOTJACK launcher to execute instances of the PYXIE backdoor."
UNC1780,"UNC1780 is a financially motivated threat cluster that employs malicious macro documents to deliver instances of URSNIF. Malicious emails sent by UNC1780 are in-line replies to legitimate email threads, and have password protected document attachments."
UNC1781,"UNC1781 is a threat cluster that is suspected of providing initial access services, although it is currently unknown how this access is obtained. UNC1781 employs multiple post-exploitation attack frameworks to support their operations including EMPIRE, EMYPRE, and Metasploit, and has also used the REMCOM backdoor and FORKLEFT utility."
UNC1801,"UNC1801 is a financially movitated threat actor group that targets organizations in North America through customer service channels such as ticketing systems, online contact forms, and customer support email addresses to deliver BULLZLINK malware. Initial phishing messages sent by UNC1801 include benign messages regarding errant credit card charges and are designed to build rapport with victims prior to sending follow-up emails containing malicious links to ZIP archives, in some cases hosted by file transfer services. UNC1801 has consistently delivered malware offered by badbullzvenom, including BULLZLINK, SQUIDSLEEP, SQUIDGATE, and SQUIDSTEAL. Additional payloads observed as part of this activity have included Vidar, CRABCORE, a downloader with similarities to TRUEBOT, and a payload that enables VNC."
UNC1819,"UNC1819 is a Chinese espionage operator focused on telecoms and media companies in East and Central Asia. UNC1819 has relied on shared exploit document builders to deliver malware such as BUSTEDROAD and COLDPOT."
UNC182,"UNC182 is a suspected Chinese cyber espionage group that has used mostly custom and some shared tools such as AMISHARP and HOMEUNIX to conduct targeted operations focused on the manufacturing, technology, and media sectors in the United States and the United Kingdom. The group makes heavy use of dynamic DNS services for their infrastructure procurement and was first observed in 2013."
UNC1867,"UNC1867 is a financially-motivated threat cluster that has deployed the Inter CC web skimmer advertised by the actor "
UNC1868,"UNC1868 is a suspected Chinese cyber espionage group focused on government entities and civil society organizations in Southeast Asia. The group has used HANDSEED, HANDPLANT, and HANDHOLDER alongside election and political stability-themed social engineering content to target political entities and non-governmental organizations in Myanmar, Taiwan, and Vietnam. UNC1868 has been active since 2019 and its operations are likely efforts to obtain strategic intelligence in support of Beijing's national Belt and Road projects and resource access."
UNC1870,"UNC1870 is a threat cluster that has distributed MINEBRIDGE in seemingly low-volume campaigns. UNC1870 emails have used a variety of themes including tax, recruiting, and marketing lures to deliver password-protected ZIP attachments containing a malicious macro Office document. Sender address domains have been thematically consistent with the content of the phishing emails and have been registered within a few weeks of the identified campaigns."
UNC1881,"UNC1881 is a distribution threat cluster that delivers emails with malicious attachments, via the CUTWAIL spam botnet, that download DRIDEX payloads from compromised websites. The lures used in the email distribution are usually in the English language and contain business-related themes such as invoices, shipping, payment, receipt etc."
UNC1884,"UNC1884 is a financially motivated threat cluster active since at least October 2021 that has delivered BULLZLINK leading to SQUIDSLEEP and SQUIDGATE. UNC1884 campaigns have primarily impacted organizations in the retail and hospitality industries based in North America; however, targeting is likely broader than directly observed. UNC1884 campaigns have leveraged resume-themed lures and job-themed files hosted on domains that appear to be fake personal websites, to deliver BULLZLINK payloads. "
UNC1945,"UNC1945 is a group that has been observed targeting a number of organizations in the telecommunications, financial, and business services industries since at least early 2018. The assessed goal of UNC1945 is currently unknown as Mandiant has not been able to observe the objectives that followed UNC1945 compromises. Based on available information Mandiant has not been able to assess a general location that the group operates from."
UNC1963,"UNC1963 is a financially-motivated threat cluster that has used various methods, including the GREENKIT service tracked as UNC2089, to distribute JESTBOT payloads. UNC1963"
UNC1997,"UNC1997 is a financially-motivated threat cluster that represents the MAZE ransomware service. Although MAZE ransomware hasn't been directly advertised in underground communities, Mandiant Threat Intelligence identified numerous actors who claimed to use this ransomware seeking partners to enable MAZE ransomware distribution. Affiliated actors are given access to a MAZE administration panel that can be used to manage victims and keep track of payments. Notably, the MAZE ransomware operators were the first to establish a public shaming website, in December 2019, on which data purportedly stolen from victims is posted if they refuse to pay an extortion fee."
UNC2021,"UNC2021 is a financially-motivated threat cluster that represents the SODINOKIBI ransomware service. Since May 2019, SODINOKIBI has been advertised as REvil by the actor "
UNC2047,"UNC2047 is a financially motivated threat cluster that has been deploying the LEMONDUCK remote exploitation tool for cryptocurrency mining operations. Public reporting on LEMONDUCK, which we suspect is exclusive to the threat cluster, suggests that UNC2047 has been active since May 2019. UNC2047's targeting is almost certainly opportunistic given that LEMONDUCK is self-propagating. The malware is capable of spreading to other systems by scanning the Internet for vulnerable systems then using an exploit, guessing passwords, harvesting credentials for lateral movement, and infecting removable drives and network shares. Once LEMONDUCK has spread to a new system, it downloads additional code, such as cryptocurrency miner payloads."
UNC2053,"UNC2053 is a financially motivated cluster of activity that encompasses the use of various loader and backdoor combinations that are distinct but share a common networking protocol. Mandiant has regularly observed these campaigns incorporating new delivery tactics and it is plausible that UNC2053 relies on multiple partners for distribution. We have high confidence that common actors are behind the development of TrickBot and these families. UNC2053 appears to partner with multiple threat actors who leverage access obtained by UNC2053 to subsequently deploy ransomware."
UNC2063,"UNC2063 is a suspected Chinese cyber espionage group known to have targeted South and Southeast Asian governments as well as entities in the oil and gas, construction and engineering, manufacturing, and energy sectors since 2018. The group uses a combination of shared and publicly available tools alongside custom malware such as MIGHTYPING and WAVEMINE."
UNC2067,"UNC2067 is a financially-motivated threat cluster that has used the GREENKIT service, tracked as UNC2089, to distribute NETWIRE payloads. UNC2067"
UNC2078,"UNC2078 is a threat cluster that has distributed JSOUTPROX primarily to financial sector organizations in Southeast Asia. UNC2078 campaigns have used a variety of financial-themed lures with sender addresses masquerading as legitimate financial or government organizations. These emails have included compressed archive attachments with a JSOUTPROX payload embedded within a HTML Application (HTA) file."
UNC2083,"UNC2083 is a financially motivated threat cluster that has monetized access by deploying NETWALKER ransomware and by selling network access via advertisements on underground forums. UNC2083 has exploited Telerik UI vulnerability CVE-2019-18935 to obtain access to victim environments. The threat cluster has then relied heavily on publicly available tools, such as Cobalt Strike BEACON, the ASPXSPY and DEVILZSHELL web shells, the JAYPOTATO privilege escalation tool, and the SMALLSHELL toehold backdoor."
UNC2089,"UNC2089 is a financially-motivated threat cluster that represents a malicious document service suspected to be advertised by the actor "
UNC212,"UNC212 is a suspected Chinese cyber espionage group focused on the United States' education, non-profit, and media sectors. The group has relied on custom and shared tools such as APACHETWO, LOWSALT, and ERACS.LURKER, a variant of the ERACS backdoor used by APT1 as early as 2004. We first observed UNC212 in 2013. The group appears to have been inactive since then."
UNC2133,"UNC2133 is a cluster of threat activity we believe represents an Indian hack-for-hire firm that has been active since at least 2014. The cluster has consistently conducted espionage-motivated operations targeting private, government, and non-profit entities in the financial, law, tech, energy, and climate sectors. While most targeted organizations are located in the U.S. and Europe, UNC2133's operations are global in nature. Open sources allege this activity is conducted by the India-based information technology services company BellTrox, whose clients remain unknown. Most UNC2133 operations rely on spear phishing emails, URL shorteners, and credential harvesting domains."
UNC215,"UNC215 is a cyberespionage group that supports Chinese economic and political interests. They have used phishing campaigns, watering hole attacks, and web exploits for software like Microsoft Sharepoint to gain access to organizations around the world since at least 2014. They have targeted organizations in the government, technology, telecommunications, defense, finance, entertainment, and health care sectors. We assess with low confidence that UNC215 is associated with APT27."
UNC2165,"UNC2165 is a financially motivated threat cluster that has deployed HADES and LOCKBIT ransomware. UNC2165 has primarily gained access to victim organizations from FAKEUPDATES infections, although some intrusions since late 2020 appeared to leverage stolen credentials. UNC2165 has used various methods to escalate privileges including Mimikatz and Kerberoasting attacks, targeting authentication data stored in the Windows registry, and searching for documents or files associated with password managers or that may contain plaintext credentials. Throughout their intrusions, UNC2165 has heavily relied on BEACON for lateral movement and to maintain access to the victim environment. In most cases, UNC2165 has also stolen data from victims using Rclone or MEGASync."
UNC216,"UNC216 is a suspected Chinese cyber espionage group that focuses on retail, energy, and oil and gas entities in the United States. The group has used publicly available malware GH0ST in addition to custom tools such as CATWALK and NINEIRON in its operations, which we first observed in 2013."
UNC2174,"UNC2174 is a financially-motivated threat cluster that has exploited Telerik to deploy web shells and the JavaScript web skimmers HANDOUT and HANDOVER. Post-compromise activity associated with this cluster of threat activity has also included reconnaissance of and data exfiltrating from impacted environments."
